id,ra,dn,mag,con
71392,14.647289,44.4045,5.39,Boo
76991,15.768233,-1.804193,5.39,Ser
78223,16.017412,33.303509,5.39,CrB
78955,16.164033,-3.466729,5.39,Ser
82512,16.915324,20.958488,5.39,Her
84720,17.368299,-70.123208,5.39,Aps
89573,18.335775,-15.831697,5.39,Ser
93006,19.003799,50.533466,5.39,Dra
96000,19.580813,29.462954,5.39,Cyg
97224,19.823694,-72.503378,5.39,Pav
101156,20.565845,13.027255,5.39,Del
105625,21.461126,27.608593,5.39,Vul
114027,23.167072,9.822082,5.39,Peg
4904,1.050705,-4.836601,5.4,Cet
12620,2.709265,-50.800294,5.4,Hor
17812,3.820476,70.87105,5.4,Cam
20326,4.363227,60.735625,5.4,Cam
20984,4.510378,13.724402,5.4,Tau
25435,5.452804,17.962216,5.4,Tau
26471,5.643913,30.492412,5.4,Aur
31499,6.609121,38.4455,5.4,Aur
35697,7.383527,-31.923781,5.4,CMa
43597,8.904091,30.579115,5.4,Cnc
46322,9.474278,9.056778,5.4,Leo
46339,9.477775,45.601483,5.4,UMa
46945,9.594334,35.810133,5.4,LMi
54688,11.22932,-0.069502,5.4,Leo
65522,13.474203,59.945787,5.4,UMa
70380,14.440935,19.2269,5.4,Boo
75782,15.525228,-73.389591,5.4,Aps
79973,16.374783,33.703478,5.4,CrB
80157,16.411046,-29.704663,5.4,Sco
91702,18.74921,-39.686188,5.4,CrA
93233,19.048472,-3.698987,5.4,Aql
93418,19.081991,53.396654,5.4,Dra
93422,19.082687,-4.03142,5.4,Aql
98646,20.092444,61.99542,5.4,Dra
104805,21.299246,-17.985138,5.4,Cap
119106,16.688157,31.601207,5.4,Her
119397,21.241391,10.006094,5.4,Equ
928,0.192894,-27.799737,5.41,Scl
3536,0.754774,55.221396,5.41,Cas
7436,1.599713,-15.400183,5.41,Cet
32826,6.857495,-70.963411,5.41,Vol
34211,7.111324,-11.294014,5.41,CMa
35757,7.392193,-32.202067,5.41,CMa
36260,7.484916,-38.812065,5.41,Pup
37343,7.687727,-38.533532,5.41,Pup
61428,12.628409,-27.138888,5.41,Hya
67076,13.790386,-17.859839,5.41,Vir
69766,14.321188,13.004299,5.41,Boo
76824,15.734556,-15.672834,5.41,Lib
77623,15.898851,-23.978094,5.41,Sco
80449,16.476106,0.665002,5.41,Oph
83581,17.133907,35.935174,5.41,Her
85278,17.48046,0.330625,5.41,Oph
89494,18.319316,7.259767,5.41,Oph
89745,18.369083,23.285176,5.41,Her
90953,18.610373,33.469036,5.41,Lyr
96386,19.657356,42.818278,5.41,Cyg
97335,19.845775,-59.193667,5.41,Pav
101846,20.703508,50.34003,5.41,Cyg
102442,20.821733,-68.776521,5.41,Pav
104412,21.221479,-27.619333,5.41,Mic
759,0.155851,-27.987928,5.42,Scl
2234,0.474027,-39.915002,5.42,Phe
3713,0.796119,74.847573,5.42,Cas
5939,1.276747,-2.500368,5.42,Cet
6578,1.411329,-41.492549,5.42,Phe
8795,1.888152,40.72979,5.42,And
9568,2.053236,0.128507,5.42,Cet
11020,2.37011,-0.884852,5.42,Cet
20725,4.450806,80.824159,5.42,Cep
31222,6.563745,-36.232029,5.42,Col
32226,6.745961,28.970932,5.42,Gem
36672,7.564179,-36.338392,5.42,Pup
41699,8.525257,-19.577462,5.42,Pyx
44690,9.133348,29.654235,5.42,Cnc
50191,10.277983,13.728334,5.42,Leo
57339,11.788654,-57.696498,5.42,Cen
61116,12.56081,33.247584,5.42,CVn
62030,12.752174,45.440256,5.42,CVn
70572,14.478256,-6.900536,5.42,Vir
80148,16.408821,-37.566044,5.42,Sco
91211,18.659768,-43.185878,5.42,CrA
101472,20.630311,11.377676,5.42,Del
105631,21.46282,66.809096,5.42,Cep
113912,23.1447,2.127883,5.42,Psc
9307,1.996166,-20.824539,5.43,Cet
9353,2.007451,-8.523873,5.43,Cet
11003,2.367092,-10.777534,5.43,Cet
12735,2.734766,44.29704,5.43,Per
23928,5.155456,9.829579,5.43,Ori
25705,5.502835,63.06722,5.43,Cam
31048,6.530573,-8.158235,5.43,Mon
42963,8.775152,-45.912504,5.43,Vel
43783,8.944949,-85.663152,5.43,Oct
47820,9.772352,-76.77612,5.43,Cha
51437,10.536604,14.13727,5.43,Leo
54016,11.081721,-35.804678,5.43,Ant
54318,11.145557,-28.08067,5.43,Hya
62228,12.792873,66.790304,5.43,Dra
74712,15.313651,-60.496334,5.43,Cir
76383,15.647079,-52.372695,5.43,Nor
77776,15.929884,37.946958,5.43,CrB
78010,15.976352,-24.831488,5.43,Sco
79147,16.202032,-8.547576,5.43,Sco
83705,17.163319,-10.523301,5.43,Oph
87457,17.919762,72.005127,5.43,Dra
90955,18.610854,6.671805,5.43,Oph
92324,18.87123,21.425142,5.43,Her
108316,22.013951,-28.453736,5.43,PsA
109126,22.177078,-11.564939,5.43,Aqr
112372,22.829521,55.902777,5.43,Lac
112474,22.850599,-39.156834,5.43,Gru
113161,22.99096,0.962927,5.43,Psc
117080,23.813937,62.214516,5.43,Cas
4500,0.963931,28.992217,5.44,Psc
13748,2.9566,-23.862164,5.44,Eri
15508,3.338783,77.73474,5.44,Cep
17734,3.805782,23.42125,5.44,Tau
19434,4.172923,-6.923852,5.44,Eri
24197,5.206237,73.946674,5.44,Cam
24769,5.322813,-50.605967,5.44,Pic
26584,5.663845,-32.629216,5.44,Col
29663,6.26249,12.551067,5.44,Ori
32353,6.77067,79.564811,5.44,Cam
33097,6.906851,-1.126996,5.44,Mon
34631,7.189893,-0.301928,5.44,Mon
38386,7.884308,-36.363769,5.44,Pup
43726,8.932097,11.626023,5.44,Cnc
43807,8.949056,32.91043,5.44,Cnc
47071,9.620184,-53.668508,5.44,Vel
52585,10.781127,-17.296874,5.44,Hya
58204,11.970898,-56.31731,5.44,Cru
63891,13.135321,-65.306023,5.44,Mus
76163,15.603364,-44.396823,5.44,Lup
78653,16.105475,67.810134,5.44,Dra
79721,16.321568,-42.673965,5.44,Nor
87575,17.946596,-4.081823,5.44,Oph
90135,18.448336,-48.117243,5.44,Tel
99312,20.220523,-1.009339,5.44,Aql
100917,20.521893,49.220297,5.44,Cyg
113636,23.086052,-7.693801,5.44,Aqr
114789,23.324945,48.625322,5.44,And
2936,0.622561,35.399501,5.45,And
3077,0.652748,49.354589,5.45,Cas
4283,0.916751,-69.527084,5.45,Tuc
12300,2.646943,21.961408,5.45,Ari
14340,3.090747,25.255174,5.45,Ari
17447,3.746726,24.28947,5.45,Tau
18928,4.065723,8.197269,5.45,Tau
19350,4.154954,-16.385875,5.45,Eri
19755,4.246819,-62.191811,5.45,Ret
21682,4.667616,12.197609,5.45,Tau
25928,5.547613,-38.513371,5.45,Col
33297,6.942911,-79.420193,5.45,Men
33391,6.95942,-24.630841,5.45,CMa
36512,7.53011,17.086046,5.45,Gem
41207,8.431087,-42.153072,5.45,Pup
42168,8.6219,-62.853465,5.45,Car
42341,8.656626,-53.439767,5.45,Vel
44277,9.045629,24.452915,5.45,Cnc
46461,9.501421,-51.517164,5.45,Vel
53119,10.895476,-2.129205,5.45,Leo
59212,12.184401,-23.602423,5.45,Crv
60667,12.472908,-39.041172,5.45,Cen
62831,12.916219,-85.123369,5.45,Oct
73396,15.049799,-32.643294,5.45,Lup
74078,15.187773,-55.346032,5.45,Lup
77666,15.909615,20.310968,5.45,Ser
79512,16.278687,-53.811109,5.45,Nor
89228,18.264843,-44.206461,5.45,CrA
95206,19.424906,-23.962457,5.45,Sgr
96252,19.62981,-4.64764,5.45,Aql
104046,21.146119,-88.956499,5.45,Oct
107949,21.939659,-37.253655,5.45,Gru
109443,22.238542,-27.766908,5.45,PsA
110709,22.498047,78.824285,5.45,Cep
112997,22.95777,20.768832,5.45,Peg
4278,0.916139,23.628335,5.46,And
18961,4.072687,24.105993,5.46,Tau
20106,4.320339,50.048695,5.46,Per
21632,4.655475,-14.359192,5.46,Eri
24842,5.337409,41.086212,5.46,Aur
25704,5.502632,-47.077655,5.46,Pic
25796,5.520703,3.292133,5.46,Ori
27130,5.765012,49.826255,5.46,Aur
27497,5.837999,-79.361362,5.46,Men
28871,6.108916,-23.110846,5.46,Lep
34532,7.172034,-27.49152,5.46,CMa
34818,7.223166,51.428745,5.46,Lyn
35086,7.27071,-15.585689,5.46,CMa
42518,8.688773,-78.963359,5.46,Cha
46226,9.451788,-71.601895,5.46,Car
46608,9.526752,-73.080913,5.46,Car
52443,10.754546,-80.469597,5.46,Cha
56121,11.539097,61.08252,5.46,UMa
56532,11.626114,-47.747309,5.46,Cen
61938,12.733481,-28.323957,5.46,Hya
62866,12.922067,-42.915732,5.46,Cen
66424,13.658472,52.921208,5.46,UMa
67091,13.794052,-50.320682,5.46,Cen
68720,14.111896,-9.313515,5.46,Vir
75343,15.438166,34.335996,5.46,Boo
75418,15.455037,-36.76756,5.46,Lup
79248,16.220953,5.021086,5.46,Her
81059,16.606268,-42.858861,5.46,Sco
82424,16.90051,-41.806389,5.46,Sco
92021,18.814024,-43.680047,5.46,CrA
92541,18.914494,41.602723,5.46,Lyr
94532,19.295454,23.02554,5.46,Vul
94778,19.343246,-0.892161,5.46,Aql
95566,19.497829,-26.985615,5.46,Sgr
96232,19.626227,-14.301801,5.46,Sgr
97883,19.953852,40.367824,5.46,Cyg
106445,21.629285,19.318607,5.46,Peg
4095,0.877951,-24.005844,5.47,Cet
13931,2.997164,47.220693,5.47,Per
16429,3.535721,48.023476,5.47,Per
20930,4.500159,83.340379,5.47,Cep
20987,4.510802,15.691879,5.47,Tau
22573,4.868109,63.505421,5.47,Cam
22818,4.919765,-74.936852,5.47,Men
25631,5.487916,25.150215,5.47,Tau
27270,5.79061,17.729141,5.47,Tau
34350,7.139455,15.930675,5.47,Gem
38526,7.911864,47.564596,5.47,Lyn
41961,8.576711,65.14517,5.47,UMa
43204,8.827545,-40.320158,5.47,Vel
44833,9.15988,-8.787648,5.47,Hya
51854,10.624187,-58.733339,5.47,Car
53625,11.004084,45.526276,5.47,UMa
59860,12.313901,75.160561,5.47,Dra
60752,12.490845,24.108925,5.47,Com
60879,12.516823,24.567168,5.47,Com
64907,13.343843,-52.747825,5.47,Cen
68363,14.039662,-27.429773,5.47,Hya
72356,14.841577,37.272047,5.47,Boo
78164,16.005447,-16.53335,5.47,Lib
84462,17.317655,-46.636235,5.47,Ara
87477,17.923663,26.049991,5.47,Her
88765,18.173948,-62.002197,5.47,Pav
89013,18.220194,-41.336111,5.47,CrA
89854,18.393456,-75.044277,5.47,Oct
90631,18.545367,-14.865662,5.47,Sct
90640,18.54721,30.554209,5.47,Lyr
101684,20.672174,-33.431843,5.47,Mic
102814,20.898304,33.437891,5.47,Cyg
105703,21.479121,-69.505386,5.47,Pav
110379,22.433554,70.770898,5.47,Cep
110591,22.477557,-39.131792,5.47,Gru
11222,2.413627,10.610565,5.48,Ari
13231,2.844557,-35.675849,5.48,For
18098,3.878238,-5.361259,5.48,Eri
24619,5.294512,-13.519826,5.48,Lep
30141,6.356865,-11.773238,5.48,CMa
37941,7.799089,-12.192705,5.48,Pup
38480,7.903058,-35.877287,5.48,Pup
42593,8.704498,-48.09909,5.48,Vel
44485,9.090028,48.530314,5.48,UMa
56633,11.644449,-13.201943,5.48,Crt
61125,12.562986,-9.452077,5.48,Vir
72437,14.857362,59.293985,5.48,Dra
72906,14.946142,-11.409701,5.48,Lib
76721,15.714107,52.360903,5.48,Boo
79040,16.180424,75.877563,5.48,UMi
79766,16.33199,39.708584,5.48,Her
81884,16.779989,-39.376962,5.48,Sco
82151,16.838717,7.247683,5.48,Her
82704,16.953104,-33.259492,5.48,Sco
102166,20.772238,-39.199262,5.48,Mic
102763,20.88849,45.181673,5.48,Cyg
105327,21.403192,-12.878108,5.48,Aqr
105426,21.421377,-3.556747,5.48,Aqr
3599,0.769929,-22.522097,5.49,Cet
7199,1.548903,-36.865231,5.49,Scl
8225,1.76832,-50.816256,5.49,Phe
14381,3.102203,79.418535,5.49,Cep
15300,3.296485,44.025024,5.49,Per
18387,3.941303,35.080899,5.49,Per
22210,4.793413,-16.934456,5.49,Eri
27448,5.826817,-14.483665,5.49,Lep
29078,6.149407,-22.427412,5.49,Lep
37793,7.767275,-6.772511,5.49,Mon
42596,8.705278,-53.100056,5.49,Vel
45395,9.278158,-8.744759,5.49,Hya
46445,9.498474,-26.589616,5.49,Ant
50161,10.270677,29.310501,5.49,LMi
52537,10.773689,14.194645,5.49,Leo
60945,12.527871,-59.423922,5.49,Cru
61531,12.652031,21.062559,5.49,Com
79431,16.260352,-8.369442,5.49,Sco
88559,18.133959,36.401264,5.49,Her
89092,18.23775,-21.713164,5.49,Sgr
90722,18.564857,-24.032283,5.49,Sgr
93372,19.073627,-31.047079,5.49,Sgr
96756,19.72598,-15.470105,5.49,Sgr
103069,20.948341,-9.697545,5.49,Aqr
109733,22.297409,-77.511553,5.49,Oct
116245,23.632445,18.400667,5.49,Peg
117008,23.79904,-2.761598,5.49,Psc
1643,0.344178,-69.624913,5.5,Tuc
4842,1.040674,-31.552005,5.5,Scl
4879,1.046971,31.804263,5.5,Psc
6718,1.44491,19.240422,5.5,Psc
9550,2.049433,33.284135,5.5,Tri
15604,3.35667,-23.635135,5.5,Eri
15822,3.405132,24.724063,5.5,Ari
20121,4.323916,21.142307,5.5,Tau
22905,4.940052,-5.171356,5.5,Eri
23845,5.135173,24.265175,5.5,Tau
24392,5.245569,5.156151,5.5,Ori
25883,5.537262,17.058128,5.5,Tau
28992,6.13135,-42.154043,5.5,Col
33910,7.054195,-59.178109,5.5,Car
35467,7.339288,-52.311524,5.5,Car
48865,9.997695,56.811807,5.5,UMa
51672,10.586905,-39.562589,5.5,Ant
52534,10.773484,18.891523,5.5,Leo
56328,11.582473,-49.13649,5.5,Cen
66226,13.619731,71.242252,5.5,UMi
66960,13.765644,-12.426528,5.5,Vir
75874,15.543528,-19.67046,5.5,Lib
75901,15.549427,-1.186399,5.5,Ser
78959,16.164609,-33.545805,5.5,Sco
80895,16.572044,-70.988097,5.5,Aps
81006,16.595775,-65.495399,5.5,TrA
88788,18.177861,3.324256,5.5,Oph
96770,19.72859,25.771929,5.5,Vul
100109,20.36762,24.446099,5.5,Vul
105572,21.450454,-42.54793,5.5,Mic
108198,21.988307,-38.395096,5.5,Gru
115471,23.46766,-87.482214,5.5,Oct
2796,0.594767,-48.000907,5.51,Phe
3667,0.783738,11.973849,5.51,Psc
5335,1.1395,5.649819,5.51,Psc
6734,1.447657,-13.056512,5.51,Cet
10618,2.283068,-6.422116,5.51,Cet
14097,3.037615,-71.902457,5.51,Hyi
15163,3.265951,-77.388454,5.51,Hyi
19340,4.152768,19.609217,5.51,Tau
20808,4.470359,83.80779,5.51,Cep
22989,4.956206,17.153677,5.51,Tau
29868,6.303813,-19.966974,5.51,CMa
41333,8.45466,-70.093482,5.51,Vol
47134,9.633736,-43.190944,5.51,Vel
52070,10.669848,-65.100209,5.51,Car
52271,10.717191,26.325577,5.51,LMi
53873,11.054133,-11.30347,5.51,Crt
59052,12.148497,-41.231605,5.51,Cen
67038,13.783277,38.542697,5.51,CVn
70691,14.502399,-45.321355,5.51,Lup
72966,14.959236,-0.167612,5.51,Vir
74820,15.335714,29.616209,5.51,CrB
82229,16.856925,1.215947,5.51,Oph
84577,17.339203,46.24078,5.51,Her
87038,17.839692,29.322143,5.51,Her
92260,18.859712,52.975117,5.51,Dra
92340,18.874229,-46.595119,5.51,Tel
92931,18.989945,-12.840517,5.51,Sgr
93047,19.012072,55.658301,5.51,Dra
94143,19.220979,-12.282584,5.51,Sgr
96951,19.767005,-31.908571,5.51,Sgr
98014,19.977216,30.983665,5.51,Cyg
98508,20.068976,7.277966,5.51,Aql
99087,20.175982,26.904169,5.51,Vul
99200,20.19666,26.80899,5.51,Vul
103195,20.973871,10.839286,5.51,Del
104920,21.321025,58.623502,5.51,Cep
106892,21.718465,41.15497,5.51,Cyg
110715,22.499427,4.43169,5.51,Peg
113172,22.993266,-29.462311,5.51,PsA
7963,1.708125,-53.740834,5.52,Eri
13293,2.858218,15.082071,5.52,Ari
17696,3.7989,-30.167882,5.52,For
19287,4.143497,38.039733,5.52,Per
22801,4.917537,55.259109,5.52,Cam
24496,5.267815,11.341354,5.52,Ori
25491,5.462669,15.874052,5.52,Tau
28027,5.939151,-31.38244,5.52,Col
31503,6.609814,-5.211143,5.52,Mon
39249,8.045774,-41.309828,5.52,Pup
39455,8.084363,-53.107921,5.52,Car
40167,8.226178,-50.196072,5.52,Vel
41035,8.396809,53.219712,5.52,Lyn
41279,8.444987,-12.534602,5.52,Pup
50314,10.302109,-28.992,5.52,Ant
50790,10.40239,33.718531,5.52,LMi
51240,10.495037,84.252009,5.52,Cam
54178,11.115058,1.955525,5.52,Leo
59986,12.3388,26.619482,5.52,Com
65883,13.547679,-15.363012,5.52,Vir
73270,15.022174,-2.754927,5.52,Lib
73406,15.051683,35.205795,5.52,Boo
74503,15.273059,-22.399416,5.52,Lib
85126,17.44698,20.080977,5.52,Her
88539,18.130095,-17.154159,5.52,Sgr
89845,18.39134,-36.237987,5.52,Sgr
94494,19.286729,-66.661048,5.52,Pav
102585,20.850211,-37.913332,5.52,Mic
107492,21.846448,-69.629416,5.52,Ind
107632,21.874978,28.793538,5.52,Peg
109128,22.177462,70.132573,5.52,Cep
110471,22.451475,65.13227,5.52,Cep
112025,22.761331,-46.547328,5.52,Gru
107,0.022255,-50.337373,5.53,Phe
8687,1.866476,55.147385,5.53,Per
12075,2.600013,-7.831597,5.53,Cet
15293,3.295903,-62.575322,5.53,Ret
17126,3.677315,-5.210706,5.53,Eri
20737,4.454847,22.996337,5.53,Tau
20832,4.475589,1.380821,5.53,Tau
21896,4.717764,-70.931027,5.53,Men
21975,4.73555,-18.666586,5.53,Eri
25788,5.518785,-20.863659,5.53,Lep
26317,5.617704,17.040324,5.53,Tau
30578,6.440514,56.285096,5.53,Lyn
39922,8.177731,-13.799207,5.53,Pup
48925,10.012191,-82.21467,5.53,Cha
57986,11.927926,15.646818,5.53,Leo
63747,13.106278,22.616187,5.53,Com
67605,13.892437,-35.664248,5.53,Cen
69240,14.221226,-53.665674,5.53,Cen
69313,14.234773,12.959444,5.53,Boo
69436,14.256691,-18.20069,5.53,Vir
75894,15.548673,-16.852844,5.53,Lib
77228,15.815777,-3.818513,5.53,Lib
78199,16.013231,-8.411353,5.53,Lib
79738,16.325758,-30.906716,5.53,Sco
80217,16.42338,37.394079,5.53,Her
81044,16.603174,52.900048,5.53,Dra
82802,16.971651,-50.641185,5.53,Ara
84293,17.284349,-32.66284,5.53,Sco
86431,17.714194,-36.945564,5.53,Sco
88745,18.168281,-30.728666,5.53,Sgr
93548,19.11048,28.628595,5.53,Lyr
94689,19.327597,12.37468,5.53,Aql
101736,20.684039,32.307287,5.53,Cyg
103649,21.067979,-5.823066,5.53,Aqr
105885,21.51647,60.459432,5.53,Cep
107243,21.790362,60.692689,5.53,Cep
109399,22.230339,45.440613,5.53,Lac
110183,22.391901,-24.762661,5.53,Aqr
112788,22.912632,-16.271957,5.53,Aqr
113609,23.08116,-68.820226,5.53,Ind
115348,23.44349,-52.721603,5.53,Gru
811,0.167278,11.145813,5.54,Psc
7521,1.61831,12.141535,5.54,Psc
25080,5.380644,41.02926,5.54,Aur
27514,5.841363,14.305608,5.54,Tau
28453,6.021194,-33.911835,5.54,Col
29190,6.169558,-40.353792,5.54,Col
29769,6.283675,-37.737445,5.54,Col
32523,6.803407,55.704195,5.54,Lyn
35043,7.263925,47.239964,5.54,Lyn
35939,7.42727,-79.094188,5.54,Men
45087,9.215452,-59.413928,5.54,Car
55979,11.508065,18.409801,5.54,Leo
56843,11.688836,-43.095667,5.54,Cen
58401,12.012347,-10.446014,5.54,Vir
60027,12.347461,57.864118,5.54,UMa
74898,15.352114,-5.824853,5.54,Lib
77154,15.798078,-65.442291,5.54,TrA
77896,15.954048,14.41448,5.54,Ser
83925,17.209047,62.874337,5.54,Dra
85757,17.579542,-11.241999,5.54,Ser
86356,17.699621,15.95243,5.54,Her
97454,19.867109,24.992162,5.54,Vul
97923,19.962624,16.789163,5.54,Sge
102966,20.927381,12.568558,5.54,Del
103266,20.990377,59.438594,5.54,Cep
107994,21.948992,12.076492,5.54,Peg
114692,23.302739,-40.824361,5.54,Gru
475,0.094989,13.396266,5.55,Peg
2655,0.561401,-29.558278,5.55,Scl
3875,0.831433,27.710286,5.55,Psc
5122,1.094919,21.465442,5.55,Psc
7603,1.635435,57.977631,5.55,Cas
11405,2.457715,31.80128,5.55,Tri
14879,3.207324,6.660883,5.55,Cet
15657,3.36997,27.607553,5.55,Ari
17062,3.664201,3.056863,5.55,Tau
17161,3.685515,37.580198,5.55,Per
20184,4.336531,50.920933,5.55,Per
24678,5.304359,42.792111,5.55,Aur
27886,5.91458,-39.957857,5.55,Col
30070,6.3434,-34.144144,5.55,Col
30647,6.454331,-0.275999,5.55,Mon
30655,6.455681,2.908288,5.55,Mon
34177,7.103222,34.473967,5.55,Gem
36156,7.466434,-29.155896,5.55,Pup
37414,7.700894,14.208503,5.55,Gem
40679,8.32562,75.756907,5.55,Cam
43373,8.859559,-7.177226,5.55,Hya
51985,10.651581,53.6683,5.55,UMa
55491,11.4031,-72.256608,5.55,Mus
62413,12.829154,-71.98626,5.55,Mus
66845,13.741618,-16.179072,5.55,Vir
69831,14.336029,-43.058843,5.55,Lup
71193,14.605288,-46.245451,5.55,Lup
71611,14.695423,11.660662,5.55,Boo
80238,16.42874,78.963854,5.55,UMi
81504,16.698247,-19.924377,5.55,Oph
81920,16.788795,-58.341441,5.55,Ara
84690,17.362116,39.974649,5.55,Her
95714,19.522039,50.306706,5.55,Cyg
102674,20.869082,-5.507059,5.55,Aqr
103187,20.972067,44.471711,5.55,Cyg
103842,21.107087,-41.385965,5.55,Mic
108427,22.034604,58.000366,5.55,Cep
108522,22.054572,-6.522406,5.55,Aqr
110432,22.442853,-16.742138,5.55,Aqr
113309,23.02205,-28.85396,5.55,PsA
114469,23.260477,70.88808,5.55,Cep
115988,23.577095,40.236441,5.55,And
116932,23.783866,57.451359,5.55,Cas
4430,0.946377,60.362836,5.56,Cas
5299,1.132544,20.739113,5.56,Psc
5554,1.190428,64.202677,5.56,Cas
13917,2.994767,-2.464952,5.56,Eri
16739,3.599352,-11.193782,5.56,Eri
17464,3.749027,-0.29672,5.56,Eri
21690,4.668557,-24.482368,5.56,Eri
25544,5.470926,-37.230767,5.56,Col
29132,6.15959,-14.584619,5.56,Lep
30248,6.37729,-69.984043,5.56,Dor
33977,7.065928,-43.608039,5.56,Pup
41283,8.445539,12.654612,5.56,Cnc
42415,8.671521,-53.015398,5.56,Vel
44171,9.022462,-41.864254,5.56,Vel
45058,9.20848,-43.613262,5.56,Vel
45792,9.36416,-42.19486,5.56,Vel
46849,9.575736,-5.914948,5.56,Hya
47582,9.728406,-53.891282,5.56,Vel
48173,9.848775,-62.745116,5.56,Car
56601,11.639056,43.625429,5.56,UMa
57698,11.869537,-56.987741,5.56,Cen
60547,12.447692,-32.830121,5.56,Hya
66541,13.682257,-85.786043,5.56,Oct
70269,14.418426,-68.195333,5.56,Cir
75028,15.377048,39.581463,5.56,Boo
83435,17.105014,22.084153,5.56,Her
86400,17.707879,24.564058,5.56,Her
89204,18.260772,42.159345,5.56,Lyr
92591,18.92528,-16.376635,5.56,Sgr
92758,18.954608,2.535346,5.56,Ser
93701,19.137973,-19.290289,5.56,Sgr
97650,19.908632,24.319388,5.56,Vul
110589,22.477091,-67.489059,5.56,Ind
114460,23.259516,-3.49638,5.56,Aqr
114779,23.323327,-5.124352,5.56,Aqr
115031,23.375702,60.133485,5.56,Cas
115226,23.41412,32.384882,5.56,Peg
115381,23.44999,87.307504,5.56,Cep
530,0.10737,64.196168,5.57,Cas
727,0.150672,18.211963,5.57,Peg
2705,0.574374,-52.37309,5.57,Phe
2935,0.622393,-24.767267,5.57,Cet
3733,0.800296,-21.722492,5.57,Cet
5443,1.163667,19.658408,5.57,Psc
5577,1.194829,65.018854,5.57,Cas
7950,1.705688,68.043021,5.57,Cas
9294,1.994118,-42.030532,5.57,Phe
10394,2.237366,-67.841441,5.57,Hyi
10510,2.261884,25.043043,5.57,Ari
10918,2.349499,50.151466,5.57,And
16222,3.493341,-12.674737,5.57,Eri
22340,4.820235,31.437375,5.57,Aur
31200,6.560046,14.155163,5.57,Gem
38044,7.818533,-56.41036,5.57,Car
43778,8.943741,64.603831,5.57,UMa
47035,9.611903,31.161734,5.57,Leo
51231,10.493161,-30.607065,5.57,Ant
51536,10.558587,34.988695,5.57,LMi
52910,10.856594,59.320119,5.57,UMa
61775,12.699199,6.806617,5.57,Vir
63919,13.142352,-8.984385,5.57,Vir
66430,13.659616,10.746269,5.57,Boo
70020,14.372145,-34.786792,5.57,Cen
76760,15.721161,-84.465273,5.57,Oct
76812,15.73314,32.515807,5.57,CrB
76927,15.756523,5.447315,5.57,Ser
78913,16.155154,-57.934318,5.57,Nor
81452,16.689004,-48.762957,5.57,Ara
82669,16.946677,-23.150346,5.57,Oph
85489,17.522593,2.724507,5.57,Oph
88731,18.166387,36.466284,5.57,Her
95268,19.438654,-21.776693,5.57,Sgr
95523,19.489487,14.596019,5.57,Aql
102302,20.796759,6.008209,5.57,Del
106087,21.556534,-44.8487,5.57,Gru
107174,21.775583,-11.365954,5.57,Cap
107306,21.804363,-47.303615,5.57,Gru
108499,22.049074,44.649863,5.57,Cyg
114260,23.221098,57.168355,5.57,Cas
117709,23.952356,55.705705,5.57,Cas
124,0.026949,61.222801,5.58,Cas
1916,0.404348,52.019914,5.58,Cas
5155,1.10143,-9.839354,5.58,Cet
7664,1.647718,-21.275384,5.58,Cet
10706,2.302094,19.901164,5.58,Ari
13668,2.940596,18.023119,5.58,Ari
16170,3.4812,49.848384,5.58,Per
20169,4.332695,14.035201,5.58,Tau
20943,4.502388,15.63784,5.58,Tau
22478,4.848706,-53.461508,5.58,Pic
31005,6.521744,-51.825953,5.58,Car
34950,7.247546,-27.037996,5.58,CMa
37098,7.64246,35.04855,5.58,Gem
37334,7.686782,48.131533,5.58,Lyn
40829,8.355895,-20.079058,5.58,Pup
41261,8.44103,27.893583,5.58,Cnc
47827,9.775104,-44.75506,5.58,Vel
50995,10.446924,-54.877302,5.58,Vel
51219,10.491383,-29.663832,5.58,Hya
54169,11.113866,-70.87793,5.58,Car
55599,11.426771,16.456539,5.58,Leo
57937,11.917537,8.443943,5.58,Vir
61103,12.559516,-12.830203,5.58,Crv
63535,13.062808,-20.583497,5.58,Vir
70568,14.477197,49.844851,5.58,Boo
87298,17.889853,-34.895125,5.58,Sco
89209,18.261289,-63.055366,5.58,Pav
89981,18.417066,-30.75657,5.58,Sgr
92438,18.895433,36.971721,5.58,Lyr
92581,18.92429,6.61529,5.58,Aql
94329,19.255581,15.083651,5.58,Aql
99786,20.307958,36.999803,5.58,Cyg
100111,20.368156,45.794994,5.58,Cyg
105071,21.351217,23.855966,5.58,Peg
109006,22.153789,33.172337,5.58,Peg
109391,22.229008,-25.180905,5.58,PsA
114562,23.278405,53.213476,5.58,Cas
114907,23.347097,30.414921,5.58,Peg
377,0.078131,-71.436891,5.59,Tuc
2491,0.528105,52.839526,5.59,Cas
3841,0.823782,-13.561274,5.59,Cet
4273,0.914667,83.707435,5.59,Cep
4760,1.02174,-38.916527,5.59,Scl
9553,2.050052,64.390018,5.59,Cas
13631,2.932452,61.521138,5.59,Cas
17353,3.726065,-10.485661,5.59,Eri
19047,4.093728,-27.651807,5.59,Eri
21426,4.612677,-62.077154,5.59,Dor
31378,6.590061,-36.779879,5.59,Col
33488,6.976639,-25.414157,5.59,CMa
35517,7.349524,-14.360489,5.59,CMa
36617,7.553241,3.290379,5.59,CMi
38795,7.962946,-60.303072,5.59,Car
